year,site,depth,species,transect,size,density,biomass,trophic_guild,family
2019,Reel Sticky,20,Acanthurus tractus,3,10,1,15.487,Herbivore,Acanthuridae
2019,Reel Sticky,20,Acanthurus tractus,3,15,1,50.602,Herbivore,Acanthuridae
2019,Reel Sticky,20,Acanthurus tractus,3,20,2,234.432,Herbivore,Acanthuridae
2019,Reel Sticky,20,Acanthurus tractus,3,25,1,224.887,Herbivore,Acanthuridae
2019,Reel Sticky,20,Acanthurus chirurgus,3,25,1,253.407,Omnivore,Acanthuridae
2019,Reel Sticky,20,Haemulon flavolineatum,3,15,1,45.331,Invertivore,Haemulidae
2019,Reel Sticky,20,Haemulon flavolineatum,3,25,1,208.795,Invertivore,Haemulidae
2019,Reel Sticky,20,Cephalopholis fulva,3,20,1,105.967,Omnivore,Serranidae
2019,Reel Sticky,20,Canthigaster rostrata,3,10,1,24.544,Omnivore,Tetraodontidae
2019,Reel Sticky,20,Melichthys niger,3,15,1,72.654,Planktivore,Balistidae
2019,Reel Sticky,20,Melichthys niger,3,20,2,340.494,Planktivore,Balistidae
2019,Reel Sticky,20,Thalassoma bifasciatum,4,5,4,4.775,Omnivore,Labridae
2019,Reel Sticky,20,Chaetodon capistratus,4,10,3,92.713,Invertivore,Chaetodontidae
2019,Reel Sticky,20,Chaetodon capistratus,4,15,2,216.357,Invertivore,Chaetodontidae
2019,Reel Sticky,20,Haemulon flavolineatum,4,20,1,107.142,Invertivore,Haemulidae
2019,Reel Sticky,20,Stegastes partitus,4,5,1,1.836,Omnivore,Pomacentridae
2019,Reel Sticky,20,Cephalopholis fulva,4,15,2,88.386,Omnivore,Serranidae
2019,Reel Sticky,20,Scarus vetula,5,5,1,1.926,Herbivore,Scaridae
2019,Reel Sticky,20,Scarus vetula,5,20,1,130.316,Herbivore,Scaridae
2019,Reel Sticky,20,Scarus taeniopterus,5,40,1,864.000,Herbivore,Scaridae
2019,Reel Sticky,20,Thalassoma bifasciatum,5,5,18,21.488,Omnivore,Labridae
2019,Reel Sticky,20,Thalassoma bifasciatum,5,15,1,32.231,Omnivore,Labridae
2019,Reel Sticky,20,Halochoeres garnoti,5,15,2,95.196,Invertivore,Labridae
2019,Reel Sticky,20,Acanthurus coeruleus,5,20,2,340.494,Omnivore,Acanthuridae
2019,Reel Sticky,20,Acanthurus tractus,5,15,1,50.602,Herbivore,Acanthuridae
2019,Reel Sticky,20,Chaetodon capistratus,5,15,2,216.357,Invertivore,Chaetodontidae
2019,Reel Sticky,20,Stegastes partitus,5,5,1,1.836,Omnivore,Pomacentridae
2019,Reel Sticky,20,Haemulon flavolineatum,5,20,1,107.142,Invertivore,Haemulidae
2019,Reel Sticky,20,Sparisoma viride,6,25,1,245.254,Herbivore,Scaridae
2019,Reel Sticky,20,Sparisoma aurofrenatum,6,20,2,245.719,Herbivore,Scaridae
2019,Reel Sticky,20,Thalassoma bifasciatum,6,15,2,64.463,Omnivore,Labridae
2019,Reel Sticky,20,Halochoeres garnoti,6,10,1,13.488,Invertivore,Labridae
2019,Reel Sticky,20,Halochoeres garnoti,6,15,1,47.598,Invertivore,Labridae
2019,Reel Sticky,20,Halichoeres radiatus,6,40,1,964.561,Invertivore,Labridae
2019,Reel Sticky,20,Acanthurus tractus,6,15,1,50.602,Herbivore,Acanthuridae
2019,Reel Sticky,20,Acanthurus tractus,6,20,1,117.216,Herbivore,Acanthuridae
2019,Reel Sticky,20,Chaetodon capistratus,6,15,6,649.072,Invertivore,Chaetodontidae
2019,Reel Sticky,20,Abudefduf saxatilis,6,10,2,39.899,Omnivore,Pomacentridae
2019,Reel Sticky,20,Haemulon flavolineatum,6,20,1,107.142,Invertivore,Haemulidae
2019,Reel Sticky,20,Haemulon sciurus,6,30,1,395.110,Invertivore,Haemulidae
2019,Reel Sticky,20,Cephalopholis fulva,6,30,1,363.485,Omnivore,Serranidae
2019,Reel Sticky,20,Melichthys niger,6,30,1,565.339,Planktivore,Balistidae
2019,Reel Sticky,20,Melichthys niger,6,40,2,2649.463,Planktivore,Balistidae
2019,Tiger,20,Sparisoma viride,1,20,1,124.454,Herbivore,Scaridae
2019,Tiger,20,Scarus taeniopterus,1,20,3,324.000,Herbivore,Scaridae
2019,Tiger,20,Scarus taeniopterus,1,25,1,210.938,Herbivore,Scaridae
2019,Tiger,20,Sparisoma aurofrenatum,1,20,2,245.719,Herbivore,Scaridae
2019,Tiger,20,Halochoeres garnoti,1,15,1,47.598,Invertivore,Labridae
2019,Tiger,20,Thalassoma bifasciatum,1,10,9,85.950,Omnivore,Labridae
2019,Tiger,20,Holocanthus bermudensis,1,25,1,304.860,Invertivore,Pomacentridae
2019,Tiger,20,Chaetodon capistratus,1,10,1,30.904,Invertivore,Chaetodontidae
2019,Tiger,20,Chaetodon ocellatus,1,10,2,53.822,Invertivore,Chaetodontidae
2019,Tiger,20,Acanthurus coeruleus,1,20,2,340.494,Omnivore,Acanthuridae
2019,Tiger,20,Kyphosus sectatrix,1,20,1,176.368,Omnivore,Kyphosidae
2019,Tiger,20,Hypoplectrus puella,1,10,1,9.868,Invertivore,Serranidae
2019,Tiger,20,Cephalopholis fulva,1,25,2,417.643,Omnivore,Serranidae
2019,Tiger,20,Canthigaster rostrata,1,10,3,73.631,Omnivore,Tetraodontidae
2019,Tiger,20,Scarus taeniopterus,2,10,2,27.000,Herbivore,Scaridae
2019,Tiger,20,Scarus taeniopterus,2,15,1,45.563,Herbivore,Scaridae
2019,Tiger,20,Scarus taeniopterus,2,20,1,108.000,Herbivore,Scaridae
2019,Tiger,20,Scarus taeniopterus,2,25,1,210.938,Herbivore,Scaridae
2019,Tiger,20,Sparisoma aurofrenatum,2,10,1,14.132,Herbivore,Scaridae
2019,Tiger,20,Sparisoma aurofrenatum,2,15,1,50.073,Herbivore,Scaridae
2019,Tiger,20,Sparisoma aurofrenatum,2,20,3,368.578,Herbivore,Scaridae
2019,Tiger,20,Sparisoma aurofrenatum,2,25,1,246.472,Herbivore,Scaridae
2019,Tiger,20,Halichoeres radiatus,2,25,1,231.320,Invertivore,Labridae
2019,Tiger,20,Halochoeres garnoti,2,5,3,4.687,Invertivore,Labridae
2019,Tiger,20,Halochoeres garnoti,2,15,1,47.598,Invertivore,Labridae
2019,Tiger,20,Thalassoma bifasciatum,2,5,6,7.163,Omnivore,Labridae
2019,Tiger,20,Thalassoma bifasciatum,2,10,4,38.200,Omnivore,Labridae
2019,Tiger,20,Chaetodon ocellatus,2,15,3,274.695,Invertivore,Chaetodontidae
2019,Tiger,20,Acanthurus coeruleus,2,20,1,170.247,Omnivore,Acanthuridae
2019,Tiger,20,Hypoplectrus puella,2,10,1,9.868,Invertivore,Serranidae
2019,Tiger,20,Cephalopholis fulva,2,30,1,363.485,Omnivore,Serranidae
2019,Tiger,20,Canthigaster rostrata,2,10,2,49.088,Omnivore,Tetraodontidae
2019,Tiger,20,Scarus taeniopterus,3,15,1,45.563,Herbivore,Scaridae
2019,Tiger,20,Sparisoma aurofrenatum,3,10,1,14.132,Herbivore,Scaridae
2019,Tiger,20,Sparisoma aurofrenatum,3,20,5,614.297,Herbivore,Scaridae
2019,Tiger,20,Sparisoma aurofrenatum,3,25,1,246.472,Herbivore,Scaridae
2019,Tiger,20,Thalassoma bifasciatum,3,5,4,4.775,Omnivore,Labridae
2019,Tiger,20,Holocanthus bermudensis,3,20,1,159.611,Invertivore,Pomacentridae
2019,Tiger,20,Holocanthus tricolor,3,15,1,78.054,Invertivore,Pomacanthidae
2019,Tiger,20,Chaetodon capistratus,3,10,3,92.713,Invertivore,Chaetodontidae
2019,Tiger,20,Chaetodon capistratus,3,15,1,108.179,Invertivore,Chaetodontidae
2019,Tiger,20,Chaetodon ocellatus,3,10,2,53.822,Invertivore,Chaetodontidae
2019,Tiger,20,Acanthurus coeruleus,3,25,1,329.559,Omnivore,Acanthuridae
2019,Tiger,20,Acanthurus tractus,3,15,1,50.602,Herbivore,Acanthuridae
2019,Tiger,20,Acanthurus tractus,3,25,1,224.887,Herbivore,Acanthuridae
2019,Tiger,20,Caranx ruber,3,20,3,327.483,Invertivore,Carangidae
2019,Tiger,20,Stegastes leucostictus,3,10,1,17.780,Omnivore,Pomacentridae
2019,Tiger,20,Hypoplectrus puella,3,15,1,33.850,Invertivore,Serranidae
2019,Tiger,20,Cephalopholis fulva,3,25,1,208.822,Omnivore,Serranidae
2019,Tiger,20,Melichthys niger,3,10,1,21.879,Planktivore,Balistidae
2019,Tiger,20,Aulostomus maculatus,3,30,1,67.553,Macrocarnivore,Aulostomidae
2019,Tiger,20,Scarus taeniopterus,4,25,1,210.938,Herbivore,Scaridae
2019,Tiger,20,Bodianus rufus,4,25,1,220.608,Invertivore,Labridae
2019,Tiger,20,Halochoeres garnoti,4,5,1,1.562,Invertivore,Labridae
2019,Tiger,20,Halochoeres garnoti,4,15,1,47.598,Invertivore,Labridae
2019,Tiger,20,Holocanthus ciliaris,4,30,1,535.178,Invertivore,Pomacanthidae
2019,Tiger,20,Holocanthus bermudensis,4,25,1,304.860,Invertivore,Pomacentridae
2019,Tiger,20,Holocanthus tricolor,4,20,1,180.288,Invertivore,Pomacanthidae
2019,Tiger,20,Chaetodon capistratus,4,10,5,154.522,Invertivore,Chaetodontidae
2019,Tiger,20,Chaetodon ocellatus,4,20,2,436.590,Invertivore,Chaetodontidae
2019,Tiger,20,Acanthurus coeruleus,4,25,1,329.559,Omnivore,Acanthuridae
2019,Tiger,20,Kyphosus sectatrix,4,20,3,529.105,Omnivore,Kyphosidae
2019,Tiger,20,Hypoplectrus puella,4,10,1,9.868,Invertivore,Serranidae
2019,Tiger,20,Hypoplectrus puella,4,20,1,81.166,Invertivore,Serranidae
2019,Tiger,20,Epinephelus guttatus,4,25,1,208.822,Macrocarnivore,Serranidae
2019,Tiger,20,Cephalopholis fulva,4,15,1,44.193,Omnivore,Serranidae
2019,Tiger,20,Canthigaster rostrata,4,10,3,73.631,Omnivore,Tetraodontidae
2019,Tiger,20,Sparisoma viride,5,40,1,1023.626,Herbivore,Scaridae
2019,Tiger,20,Scarus vetula,5,5,1,1.926,Herbivore,Scaridae
2019,Tiger,20,Scarus vetula,5,10,2,31.688,Herbivore,Scaridae
2019,Tiger,20,Sparisoma aurofrenatum,5,5,2,3.251,Herbivore,Scaridae
2019,Tiger,20,Sparisoma aurofrenatum,5,10,1,14.132,Herbivore,Scaridae
2019,Tiger,20,Sparisoma aurofrenatum,5,25,1,246.472,Herbivore,Scaridae
2019,Tiger,20,Thalassoma bifasciatum,5,5,21,25.069,Omnivore,Labridae
2019,Tiger,20,Thalassoma bifasciatum,5,10,4,38.200,Omnivore,Labridae
2019,Tiger,20,Thalassoma bifasciatum,5,20,1,76.400,Omnivore,Labridae
2019,Tiger,20,Halochoeres garnoti,5,10,1,13.488,Invertivore,Labridae
2019,Tiger,20,Acanthurus chirurgus,5,20,2,262.400,Omnivore,Acanthuridae
2019,Tiger,20,Chaetodon capistratus,5,15,4,432.715,Invertivore,Chaetodontidae
2019,Tiger,20,Lutjanus griseus,5,40,1,0.016,Macrocarnivore,Lutjanidae
2019,Tiger,20,Scarus vetula,6,20,1,130.316,Herbivore,Scaridae
2019,Tiger,20,Scarus vetula,6,30,1,447.009,Herbivore,Scaridae
2019,Tiger,20,Sparisoma aurofrenatum,6,20,1,122.859,Herbivore,Scaridae
2019,Tiger,20,Halochoeres garnoti,6,20,2,232.906,Invertivore,Labridae
2019,Tiger,20,Kyphosus sectatrix,6,20,4,705.473,Omnivore,Kyphosidae
2019,Tiger,20,Chaetodon capistratus,6,15,2,216.357,Invertivore,Chaetodontidae
2019,Tiger,20,Chaetodon ocellatus,6,20,2,436.590,Invertivore,Chaetodontidae
2019,Tiger,20,Chaetodon sedentarius,6,15,1,81.625,Invertivore,Chaetodontidae
2019,Tiger,20,Cephalopholis fulva,6,20,1,105.967,Omnivore,Serranidae
2019,Tiger,20,Cephalopholis fulva,6,40,1,871.566,Omnivore,Serranidae
2019,Tiger,20,Holocanthus bermudensis,6,40,2,2382.753,Invertivore,Pomacentridae
2019,Tiger,20,Paranthias furcifer,6,40,1,1012.517,Planktivore,Epinephelinae
2019,XL,20,Sparisoma viride,1,15,1,51.903,Herbivore,Scaridae
2019,XL,20,Scarus taeniopterus,1,25,3,632.813,Herbivore,Scaridae
2019,XL,20,Sparisoma aurofrenatum,1,10,1,14.132,Herbivore,Scaridae
2019,XL,20,Sparisoma aurofrenatum,1,20,1,122.859,Herbivore,Scaridae
2019,XL,20,Halochoeres garnoti,1,10,1,13.488,Invertivore,Labridae
2019,XL,20,Halochoeres garnoti,1,15,3,142.795,Invertivore,Labridae
2019,XL,20,Halochoeres garnoti,1,20,1,116.453,Invertivore,Labridae
2019,XL,20,Thalassoma bifasciatum,1,10,1,9.550,Omnivore,Labridae
2019,XL,20,Chaetodon capistratus,1,10,9,278.139,Invertivore,Chaetodontidae
2019,XL,20,Haemulon flavolineatum,1,20,1,107.142,Invertivore,Haemulidae
2019,XL,20,Haemulon flavolineatum,1,25,3,626.384,Invertivore,Haemulidae
2019,XL,20,Cephalopholis fulva,1,25,1,208.822,Omnivore,Serranidae
2019,XL,20,Canthigaster rostrata,1,10,1,24.544,Omnivore,Tetraodontidae
2019,XL,20,Scarus taeniopterus,2,20,1,108.000,Herbivore,Scaridae
2019,XL,20,Scarus taeniopterus,2,25,2,421.875,Herbivore,Scaridae
2019,XL,20,Scarus taeniopterus,2,30,1,364.500,Herbivore,Scaridae
2019,XL,20,Sparisoma aurofrenatum,2,10,1,14.132,Herbivore,Scaridae
2019,XL,20,Sparisoma aurofrenatum,2,15,3,150.218,Herbivore,Scaridae
2019,XL,20,Halichoeres radiatus,2,20,1,117.436,Invertivore,Labridae
2019,XL,20,Chaetodon capistratus,2,10,2,61.809,Invertivore,Chaetodontidae
2019,XL,20,Acanthurus coeruleus,2,15,1,72.654,Omnivore,Acanthuridae
2019,XL,20,Acanthurus coeruleus,2,20,1,170.247,Omnivore,Acanthuridae
2019,XL,20,Haemulon flavolineatum,2,20,2,214.284,Invertivore,Haemulidae
2019,XL,20,Cephalopholis fulva,2,25,1,208.822,Omnivore,Serranidae
2019,XL,20,Canthigaster rostrata,2,10,1,24.544,Omnivore,Tetraodontidae
2019,XL,20,Sparisoma viride,3,10,1,15.131,Herbivore,Scaridae
2019,XL,20,Scarus taeniopterus,3,15,3,136.688,Herbivore,Scaridae
2019,XL,20,Scarus taeniopterus,3,20,1,108.000,Herbivore,Scaridae
2019,XL,20,Scarus taeniopterus,3,25,5,1054.688,Herbivore,Scaridae
2019,XL,20,Sparisoma aurofrenatum,3,10,1,14.132,Herbivore,Scaridae
2019,XL,20,Thalassoma bifasciatum,3,5,12,14.325,Omnivore,Labridae
2019,XL,20,Holocanthus bermudensis,3,30,1,517.281,Invertivore,Pomacentridae
2019,XL,20,Chaetodon capistratus,3,10,5,154.522,Invertivore,Chaetodontidae
2019,XL,20,Acanthurus tractus,3,15,1,50.602,Herbivore,Acanthuridae
2019,XL,20,Acanthurus tractus,3,20,1,117.216,Herbivore,Acanthuridae
2019,XL,20,Haemulon flavolineatum,3,25,1,208.795,Invertivore,Haemulidae
2019,XL,20,Stegastes variabilis,3,10,1,16.222,Omnivore,Pomacentridae
2019,XL,20,Cephalopholis fulva,3,20,2,211.933,Omnivore,Serranidae
2019,XL,20,Holocentrus rufus,3,15,1,28.764,Invertivore,Holocentridae
2019,XL,20,Canthigaster rostrata,3,10,1,24.544,Omnivore,Tetraodontidae
2019,XL,20,Sparisoma viride,4,30,1,426.902,Herbivore,Scaridae
2019,XL,20,Scarus taeniopterus,4,15,3,136.688,Herbivore,Scaridae
2019,XL,20,Scarus taeniopterus,4,20,6,648.000,Herbivore,Scaridae
2019,XL,20,Sparisoma aurofrenatum,4,10,1,14.132,Herbivore,Scaridae
2019,XL,20,Sparisoma aurofrenatum,4,15,2,100.145,Herbivore,Scaridae
2019,XL,20,Sparisoma aurofrenatum,4,25,1,246.472,Herbivore,Scaridae
2019,XL,20,Clepticus parrae,4,10,1,11.478,Omnivore,Labridae
2019,XL,20,Clepticus parrae,4,15,1,39.532,Omnivore,Labridae
2019,XL,20,Halochoeres garnoti,4,10,1,13.488,Invertivore,Labridae
2019,XL,20,Thalassoma bifasciatum,4,5,2,2.388,Omnivore,Labridae
2019,XL,20,Chaetodon capistratus,4,10,6,185.426,Invertivore,Chaetodontidae
2019,XL,20,Chaetodon capistratus,4,15,1,108.179,Invertivore,Chaetodontidae
2019,XL,20,Scarus vetula,5,15,2,108.696,Herbivore,Scaridae
2019,XL,20,Scarus vetula,5,20,3,390.949,Herbivore,Scaridae
2019,XL,20,Scarus vetula,5,25,2,513.612,Herbivore,Scaridae
2019,XL,20,Sparisoma aurofrenatum,5,15,1,50.073,Herbivore,Scaridae
2019,XL,20,Scarus taeniopterus,5,25,1,210.938,Herbivore,Scaridae
2019,XL,20,Halochoeres garnoti,5,10,1,13.488,Invertivore,Labridae
2019,XL,20,Chaetodon capistratus,5,15,4,432.715,Invertivore,Chaetodontidae
2019,XL,20,Chaetodon ocellatus,5,15,2,183.130,Invertivore,Chaetodontidae
2019,XL,20,Canthigaster rostrata,5,10,1,24.544,Omnivore,Tetraodontidae
2019,XL,20,Cephalopholis fulva,5,20,1,105.967,Omnivore,Serranidae
2019,XL,20,Cephalopholis fulva,5,30,1,363.485,Omnivore,Serranidae
2019,XL,20,Paranthias furcifer,5,30,1,421.904,Planktivore,Epinephelinae
2019,XL,20,Sparisoma viride,6,40,1,1023.626,Herbivore,Scaridae
2019,XL,20,Scarus vetula,6,20,1,130.316,Herbivore,Scaridae
2019,XL,20,Sparisoma aurofrenatum,6,15,1,50.073,Herbivore,Scaridae
2019,XL,20,Sparisoma aurofrenatum,6,20,1,122.859,Herbivore,Scaridae
2019,XL,20,Sparisoma aurofrenatum,6,25,2,492.944,Herbivore,Scaridae
2019,XL,20,Halochoeres garnoti,6,15,1,47.598,Invertivore,Labridae
2019,XL,20,Halochoeres garnoti,6,20,1,116.453,Invertivore,Labridae
2019,XL,20,Chaetodon capistratus,6,15,3,324.536,Invertivore,Chaetodontidae
2019,XL,20,Chaetodon ocellatus,6,15,2,183.130,Invertivore,Chaetodontidae
2019,XL,20,Abudefduf saxatilis,6,15,1,68.708,Omnivore,Pomacentridae
2019,XL,20,Haemulon flavolineatum,6,20,2,214.284,Invertivore,Haemulidae
2019,XL,20,Canthigaster rostrata,6,10,1,24.544,Omnivore,Tetraodontidae
2019,XL,20,Cephalopholis fulva,6,30,1,363.485,Omnivore,Serranidae
2019,XL,20,Aulostomus maculatus,6,50,1,291.907,Macrocarnivore,Aulostomidae
2019,XL,20,Holocanthus bermudensis,6,20,1,159.611,Invertivore,Pomacentridae
2019,XL,20,Paranthias furcifer,6,20,2,245.696,Planktivore,Epinephelinae
2019,Angel,30,Chaetodon capistratus,1,10,6,185.426,Invertivore,Chaetodontidae
2019,Angel,30,Halochoeres garnoti,1,5,7,10.936,Invertivore,Labridae
2019,Angel,30,Coryphopterus spp,1,5,25,22.992,Omnivore,Gobiidae
2019,Angel,30,Sparisoma aurofrenatum,1,5,1,1.625,Herbivore,Scaridae
2019,Angel,30,Sparisoma aurofrenatum,1,10,1,14.132,Herbivore,Scaridae
2019,Angel,30,Sparisoma aurofrenatum,1,15,4,200.290,Herbivore,Scaridae
2019,Angel,30,Kyphosus sectatrix,1,10,1,20.871,Omnivore,Kyphosidae
2019,Angel,30,Microspathodon chrysurus,1,15,1,77.641,Omnivore,Pomacentridae
2019,Angel,30,Thalassoma bifasciatum,1,5,1,1.194,Omnivore,Labridae
2019,Angel,30,Thalassoma bifasciatum,1,10,2,19.100,Omnivore,Labridae
2019,Angel,30,Chaetodon sedentarius,1,15,1,81.625,Invertivore,Chaetodontidae
2019,Angel,30,Haemulon flavolineatum,1,20,2,214.284,Invertivore,Haemulidae
2019,Angel,30,Scarus vetula,1,10,2,31.688,Herbivore,Scaridae
2019,Angel,30,Acanthurus tractus,1,10,1,15.487,Herbivore,Acanthuridae
2019,Angel,30,Cephalopholis fulva,1,20,1,105.967,Omnivore,Serranidae
2019,Angel,30,Scarus taeniopterus,1,15,1,45.563,Herbivore,Scaridae
2019,Angel,30,Kyphosus sectatrix,2,15,1,72.733,Omnivore,Kyphosidae
2019,Angel,30,Ocyurus chrysurus,2,15,1,43.595,Macrocarnivore,Lutjanidae
2019,Angel,30,Thalassoma bifasciatum,2,5,6,7.163,Omnivore,Labridae
2019,Angel,30,Halichoeres radiatus,2,15,1,49.005,Invertivore,Labridae
2019,Angel,30,Sparisoma aurofrenatum,2,10,3,42.395,Herbivore,Scaridae
2019,Angel,30,Sparisoma aurofrenatum,2,20,2,245.719,Herbivore,Scaridae
2019,Angel,30,Cephalopholis fulva,2,5,1,1.566,Omnivore,Serranidae
2019,Angel,30,Cephalopholis fulva,2,20,2,211.933,Omnivore,Serranidae
2019,Angel,30,Canthigaster rostrata,2,5,3,9.595,Omnivore,Tetraodontidae
2019,Angel,30,Bodianus rufus,2,20,1,111.698,Invertivore,Labridae
2019,Angel,30,Chaetodon sedentarius,2,10,2,47.979,Invertivore,Chaetodontidae
2019,Angel,30,Caranx ruber,2,15,1,46.720,Invertivore,Carangidae
2019,Angel,30,Chaetodon capistratus,2,15,1,108.179,Invertivore,Chaetodontidae
2019,Angel,30,Chromis cyanea,2,5,1,1.738,Planktivore,Pomacentridae
2019,Angel,30,Halochoeres garnoti,2,5,3,4.687,Invertivore,Labridae
2019,Angel,30,Coryphopterus spp,2,5,1,0.920,Omnivore,Gobiidae
2019,Angel,30,Bodianus rufus,3,25,2,441.216,Invertivore,Labridae
2019,Angel,30,Stegastes partitus,3,10,2,29.573,Omnivore,Pomacentridae
2019,Angel,30,Canthigaster rostrata,3,5,2,6.397,Omnivore,Tetraodontidae
2019,Angel,30,Sparisoma aurofrenatum,3,10,3,42.395,Herbivore,Scaridae
2019,Angel,30,Thalassoma bifasciatum,3,5,9,10.744,Omnivore,Labridae
2019,Angel,30,Acanthurus tractus,3,10,1,15.487,Herbivore,Acanthuridae
2019,Angel,30,Acanthurus tractus,3,20,1,117.216,Herbivore,Acanthuridae
2019,Angel,30,Halochoeres garnoti,3,5,2,3.124,Invertivore,Labridae
2019,Angel,30,Ocyurus chrysurus,3,20,4,407.443,Macrocarnivore,Lutjanidae
2019,Angel,30,Kyphosus sectatrix,3,10,1,20.871,Omnivore,Kyphosidae
2019,Angel,30,Chaetodon capistratus,3,5,2,7.259,Invertivore,Chaetodontidae
2019,Angel,30,Halochoeres garnoti,4,5,15,23.433,Invertivore,Labridae
2019,Angel,30,Halochoeres garnoti,4,10,3,40.464,Invertivore,Labridae
2019,Angel,30,Halochoeres garnoti,4,15,1,47.598,Invertivore,Labridae
2019,Angel,30,Thalassoma bifasciatum,4,5,16,19.100,Omnivore,Labridae
2019,Angel,30,Thalassoma bifasciatum,4,10,2,19.100,Omnivore,Labridae
2019,Angel,30,Chaetodon capistratus,4,5,9,32.665,Invertivore,Chaetodontidae
2019,Angel,30,Chaetodon capistratus,4,10,4,123.617,Invertivore,Chaetodontidae
2019,Angel,30,Kyphosus sectatrix,4,25,2,701.191,Omnivore,Kyphosidae
2019,Angel,30,Sparisoma aurofrenatum,4,15,2,100.145,Herbivore,Scaridae
2019,Angel,30,Acanthurus tractus,4,10,2,30.975,Herbivore,Acanthuridae
2019,Angel,30,Acanthurus tractus,4,15,2,101.204,Herbivore,Acanthuridae
2019,Angel,30,Microspathodon chrysurus,4,15,1,77.641,Omnivore,Pomacentridae
2019,Angel,30,Prognathodes aculeatus,4,10,1,22.911,Invertivore,Chaetodontidae
2019,Angel,30,Haemulon flavolineatum,4,20,1,107.142,Invertivore,Haemulidae
2019,Angel,30,Canthigaster rostrata,4,10,1,24.544,Omnivore,Tetraodontidae
2019,Angel,30,Thalassoma bifasciatum,5,5,10,11.938,Omnivore,Labridae
2019,Angel,30,Thalassoma bifasciatum,5,10,9,85.950,Omnivore,Labridae
2019,Angel,30,Acanthurus tractus,5,5,11,22.509,Herbivore,Acanthuridae
2019,Angel,30,Lutjanus griseus,5,40,6,0.094,Macrocarnivore,Lutjanidae
2019,Angel,30,Halichoeres radiatus,5,20,1,117.436,Invertivore,Labridae
2019,Angel,30,Halichoeres radiatus,5,25,1,231.320,Invertivore,Labridae
2019,Angel,30,Aulostomus maculatus,5,25,1,40.068,Macrocarnivore,Aulostomidae
2019,Angel,30,Haemulon flavolineatum,5,15,1,45.331,Invertivore,Haemulidae
2019,Angel,30,Epinephelus adscensionis,5,10,1,14.456,Macrocarnivore,Serranidae
2019,Angel,30,Epinephelus adscensionis,5,25,1,245.286,Macrocarnivore,Serranidae
2019,Angel,30,Chaetodon sedentarius,5,10,4,95.959,Invertivore,Chaetodontidae
2019,Angel,30,Chaetodon capistratus,5,10,2,61.809,Invertivore,Chaetodontidae
2019,Angel,30,Bodianus rufus,5,15,1,46.450,Invertivore,Labridae
2019,Angel,30,Cephalopholis fulva,5,15,2,88.386,Omnivore,Serranidae
2019,Angel,30,Acanthurus coeruleus,5,15,1,72.654,Omnivore,Acanthuridae
2019,Angel,30,Halochoeres garnoti,5,5,2,3.124,Invertivore,Labridae
2019,Angel,30,Canthigaster rostrata,5,10,2,49.088,Omnivore,Tetraodontidae
2019,Angel,30,Bodianus rufus,6,10,1,13.487,Invertivore,Labridae
2019,Angel,30,Clepticus parrae,6,10,3,34.435,Omnivore,Labridae
2019,Angel,30,Acanthurus coeruleus,6,15,1,72.654,Omnivore,Acanthuridae
2019,Angel,30,Sparisoma viride,6,15,4,207.614,Herbivore,Scaridae
2019,Angel,30,Coryphopterus spp,6,5,1,0.920,Omnivore,Gobiidae
2019,Angel,30,Holocanthus tricolor,6,10,1,23.987,Invertivore,Pomacanthidae
2019,Angel,30,Acanthurus tractus,6,10,4,61.950,Herbivore,Acanthuridae
2019,Angel,30,Thalassoma bifasciatum,6,5,11,13.131,Omnivore,Labridae
2019,Angel,30,Thalassoma bifasciatum,6,10,2,19.100,Omnivore,Labridae
2019,Angel,30,Halochoeres garnoti,6,5,10,15.622,Invertivore,Labridae
2019,Angel,30,Chromis cyanea,6,5,1,1.738,Planktivore,Pomacentridae
2019,Angel,30,Stegastes partitus,6,5,3,5.507,Omnivore,Pomacentridae
2019,Angel,30,Pterois volitans,6,25,2,378.925,Macrocarnivore,Scorpaenidae
2019,Angel,30,Sparisoma aurofrenatum,6,15,1,50.073,Herbivore,Scaridae
2019,Dark Slime,30,Halochoeres garnoti,1,5,10,15.622,Invertivore,Labridae
2019,Dark Slime,30,Halochoeres garnoti,1,10,1,13.488,Invertivore,Labridae
2019,Dark Slime,30,Cephalopholis fulva,1,5,6,9.398,Omnivore,Serranidae
2019,Dark Slime,30,Cephalopholis fulva,1,15,4,176.773,Omnivore,Serranidae
2019,Dark Slime,30,Sparisoma aurofrenatum,1,5,2,3.251,Herbivore,Scaridae
2019,Dark Slime,30,Sparisoma aurofrenatum,1,10,1,14.132,Herbivore,Scaridae
2019,Dark Slime,30,Sparisoma aurofrenatum,1,15,6,300.435,Herbivore,Scaridae
2019,Dark Slime,30,Chaetodon ocellatus,1,10,1,26.911,Invertivore,Chaetodontidae
2019,Dark Slime,30,Haemulon flavolineatum,1,15,1,45.331,Invertivore,Haemulidae
2019,Dark Slime,30,Thalassoma bifasciatum,1,10,2,19.100,Omnivore,Labridae
2019,Dark Slime,30,Chaetodon capistratus,1,10,1,30.904,Invertivore,Chaetodontidae
2019,Dark Slime,30,Lutjanus griseus,1,20,1,0.015,Macrocarnivore,Lutjanidae
2019,Dark Slime,30,Scarus taeniopterus,1,20,15,1620.000,Herbivore,Scaridae
2019,Dark Slime,30,Acanthurus tractus,1,20,3,351.648,Herbivore,Acanthuridae
